NTA Experiment Summary File,
Created with NTA 3.3 - Sample Assistant Dev Build 3.3.203,
,
[Experiment Details],,
Software Version,NTA 3.3 - Sample Assistant Dev Build 3.3.203,
Experiment Name,EMT4 d200 2021-04-01 16-50-46.nano,
Operator Name,MG,
Time Captured,16:50:46  01/04/2021,
Sample Description,d200,
Pre-treatment,,
Diluent,pbs,
Remarks,,
,,
,,,,,
Filename:,EMT4 d200 2021-04-01 16-51-06,EMT4 d200 2021-04-01 16-52-19,EMT4 d200 2021-04-01 16-53-33,EMT4 d200 2021-04-01 16-54-46,EMT4 d200 2021-04-01 16-55-59,
,,,,,,
[Conditions],,,,,,
Temperature/C,26.791,26.745,26.717,26.690,26.651,
Viscosity/cP,0.853577,0.854451,0.854984,0.855498,0.856241,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Unknown,Unknown,Unknown,Unknown,Unknown,
Camera Level,16,16,16,16,16,
Slider Shutter,1300,1300,1300,1300,1300,
Slider Gain,512,512,512,512,512,
Shutter/ms,32.500000,32.500000,32.500000,32.500000,32.500000,
Camera Histogram Upper Limit,2470,2470,2470,2470,2470,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,50,50,50,50,50,
,,,,,,
[Settings],,,,,,
Detection Threshold,5,5,5,5,5,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,16.2234,15.5548,17.4371,17.0212,16.0141,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
3114.0,0,0,0,0,0,0,0,
3118.0,0,0,0,0,0,0,0,
3122.0,0,0,0,0,0,0,0,
3126.0,0,0,0,0,0,0,0,
3130.0,0,0,0,0,0,0,0,
3134.0,0,0,0,0,0,0,0,
3138.0,0,0,0,0,0,0,0,
3142.0,0,0,0,0,0,0,0,
3146.0,0,0,0,0,0,0,0,
3150.0,0,0,0,0,0,0,0,
3154.0,0,0,0,0,0,0,0,
3158.0,0,0,0,0,0,0,0,
3162.0,0,0,0,0,0,0,0,
3166.0,0,0,0,0,0,0,0,
3170.0,0,0,0,0,0,0,0,
3174.0,0,0,0,0,0,0,0,
3178.0,0,0,0,0,0,0,0,
3182.0,0,0,0,0,0,0,0,
3186.0,0,0,0,0,0,0,0,
3190.0,0,0,0,0,0,0,0,
3194.0,0,0,0,0,0,0,0,
3198.0,0,0,0,0,0,0,0,
3202.0,0,0,0,0,0,0,0,
3206.0,0,0,0,0,0,0,0,
3210.0,0,0,0,0,0,0,0,
3214.0,0,0,0,0,0,0,0,
3218.0,0,0,0,0,0,0,0,
3222.0,0,0,0,0,0,0,0,
3226.0,0,0,0,0,0,0,0,
3230.0,0,0,0,0,0,0,0,
3234.0,0,0,0,0,0,0,0,
3238.0,0,0,0,0,0,0,0,
3242.0,0,0,0,0,0,0,0,
3246.0,0,0,0,0,0,0,0,
3250.0,0,0,0,0,0,0,0,
3254.0,0,0,0,0,0,0,0,
3258.0,0,0,0,0,0,0,0,
3262.0,0,0,0,0,0,0,0,
3266.0,0,0,0,0,0,0,0,
3270.0,0,0,0,0,0,0,0,
3274.0,0,0,0,0,0,0,0,
3278.0,0,0,0,0,0,0,0,
3282.0,0,0,0,0,0,0,0,
3286.0,0,0,0,0,0,0,0,
3290.0,0,0,0,0,0,0,0,
3294.0,0,0,0,0,0,0,0,
3298.0,0,0,0,0,0,0,0,
3302.0,0,0,0,0,0,0,0,
3306.0,0,0,0,0,0,0,0,
3310.0,0,0,0,0,0,0,0,
3314.0,0,0,0,0,0,0,0,
3318.0,0,0,0,0,0,0,0,
3322.0,0,0,0,0,0,0,0,
3326.0,0,0,0,0,0,0,0,
3330.0,0,0,0,0,0,0,0,
3334.0,0,0,0,0,0,0,0,
3338.0,0,0,0,0,0,0,0,
3342.0,0,0,0,0,0,0,0,
3346.0,0,0,0,0,0,0,0,
3350.0,0,0,0,0,0,0,0,
3354.0,0,0,0,0,0,0,0,
3358.0,0,0,0,0,0,0,0,
3362.0,0,0,0,0,0,0,0,
3366.0,0,0,0,0,0,0,0,
3370.0,0,0,0,0,0,0,0,
3374.0,0,0,0,0,0,0,0,
3378.0,0,0,0,0,0,0,0,
3382.0,0,0,0,0,0,0,0,
3386.0,0,0,0,0,0,0,0,
3390.0,0,0,0,0,0,0,0,
3394.0,0,0,0,0,0,0,0,
3398.0,0,0,0,0,0,0,0,
3402.0,0,0,0,0,0,0,0,
3406.0,0,0,0,0,0,0,0,
3410.0,0,0,0,0,0,0,0,
3414.0,0,0,0,0,0,0,0,
3418.0,0,0,0,0,0,0,0,
3422.0,0,0,0,0,0,0,0,
3426.0,0,0,0,0,0,0,0,
3430.0,0,0,0,0,0,0,0,
3434.0,0,0,0,0,0,0,0,
3438.0,0,0,0,0,0,0,0,
3442.0,0,0,0,0,0,0,0,
3446.0,0,0,0,0,0,0,0,
3450.0,0,0,0,0,0,0,0,
3454.0,0,0,0,0,0,0,0,
3458.0,0,0,0,0,0,0,0,
3462.0,0,0,0,0,0,0,0,
3466.0,0,0,0,0,0,0,0,
3470.0,0,0,0,0,0,0,0,
3474.0,0,0,0,0,0,0,0,
3478.0,0,0,0,0,0,0,0,
3482.0,0,0,0,0,0,0,0,
3486.0,0,0,0,0,0,0,0,
3490.0,0,0,0,0,0,0,0,
3494.0,0,0,0,0,0,0,0,
3498.0,0,0,0,0,0,0,0,
3502.0,0,0,0,0,0,0,0,
3506.0,0,0,0,0,0,0,0,
3510.0,0,0,0,0,0,0,0,
3514.0,0,0,0,0,0,0,0,
3518.0,0,0,0,0,0,0,0,
3522.0,0,0,0,0,0,0,0,
3526.0,0,0,0,0,0,0,0,
3530.0,0,0,0,0,0,0,0,
3534.0,0,0,0,0,0,0,0,
3538.0,0,0,0,0,0,0,0,
3542.0,0,0,0,0,0,0,0,
3546.0,0,0,0,0,0,0,0,
3550.0,0,0,0,0,0,0,0,
3554.0,0,0,0,0,0,0,0,
3558.0,0,0,0,0,0,0,0,
3562.0,0,0,0,0,0,0,0,
3566.0,0,0,0,0,0,0,0,
3570.0,0,0,0,0,0,0,0,
3574.0,0,0,0,0,0,0,0,
3578.0,0,0,0,0,0,0,0,
3582.0,0,0,0,0,0,0,0,
3586.0,0,0,0,0,0,0,0,
3590.0,0,0,0,0,0,0,0,
3594.0,0,0,0,0,0,0,0,
3598.0,0,0,0,0,0,0,0,
3602.0,0,0,0,0,0,0,0,
3606.0,0,0,0,0,0,0,0,
3610.0,0,0,0,0,0,0,0,
3614.0,0,0,0,0,0,0,0,
3618.0,0,0,0,0,0,0,0,
3622.0,0,0,0,0,0,0,0,
3626.0,0,0,0,0,0,0,0,
3630.0,0,0,0,0,0,0,0,
3634.0,0,0,0,0,0,0,0,
3638.0,0,0,0,0,0,0,0,
3642.0,0,0,0,0,0,0,0,
3646.0,0,0,0,0,0,0,0,
3650.0,0,0,0,0,0,0,0,
3654.0,0,0,0,0,0,0,0,
3658.0,0,0,0,0,0,0,0,
3662.0,0,0,0,0,0,0,0,
3666.0,0,0,0,0,0,0,0,
3670.0,0,0,0,0,0,0,0,
3674.0,0,0,0,0,0,0,0,
3678.0,0,0,0,0,0,0,0,
3682.0,0,0,0,0,0,0,0,
3686.0,0,0,0,0,0,0,0,
3690.0,0,0,0,0,0,0,0,
3694.0,0,0,0,0,0,0,0,
3698.0,0,0,0,0,0,0,0,
3702.0,0,0,0,0,0,0,0,
3706.0,0,0,0,0,0,0,0,
3710.0,0,0,0,0,0,0,0,
3714.0,0,0,0,0,0,0,0,
3718.0,0,0,0,0,0,0,0,
3722.0,0,0,0,0,0,0,0,
3726.0,0,0,0,0,0,0,0,
3730.0,0,0,0,0,0,0,0,
3734.0,0,0,0,0,0,0,0,
3738.0,0,0,0,0,0,0,0,
3742.0,0,0,0,0,0,0,0,
3746.0,0,0,0,0,0,0,0,
3750.0,0,0,0,0,0,0,0,
3754.0,0,0,0,0,0,0,0,
3758.0,0,0,0,0,0,0,0,
3762.0,0,0,0,0,0,0,0,
3766.0,0,0,0,0,0,0,0,
3770.0,0,0,0,0,0,0,0,
3774.0,0,0,0,0,0,0,0,
3778.0,0,0,0,0,0,0,0,
3782.0,0,0,0,0,0,0,0,
3786.0,0,0,0,0,0,0,0,
3790.0,0,0,0,0,0,0,0,
3794.0,0,0,0,0,0,0,0,
3798.0,0,0,0,0,0,0,0,
3802.0,0,0,0,0,0,0,0,
3806.0,0,0,0,0,0,0,0,
3810.0,0,0,0,0,0,0,0,
3814.0,0,0,0,0,0,0,0,
3818.0,0,0,0,0,0,0,0,
3822.0,0,0,0,0,0,0,0,
3826.0,0,0,0,0,0,0,0,
3830.0,0,0,0,0,0,0,0,
3834.0,0,0,0,0,0,0,0,
3838.0,0,0,0,0,0,0,0,
3842.0,0,0,0,0,0,0,0,
3846.0,0,0,0,0,0,0,0,
3850.0,0,0,0,0,0,0,0,
3854.0,0,0,0,0,0,0,0,
3858.0,0,0,0,0,0,0,0,
3862.0,0,0,0,0,0,0,0,
3866.0,0,0,0,0,0,0,0,
3870.0,0,0,0,0,0,0,0,
3874.0,0,0,0,0,0,0,0,
3878.0,0,0,0,0,0,0,0,
3882.0,0,0,0,0,0,0,0,
3886.0,0,0,0,0,0,0,0,
3890.0,0,0,0,0,0,0,0,
3894.0,0,0,0,0,0,0,0,
3898.0,0,0,0,0,0,0,0,
3902.0,0,0,0,0,0,0,0,
3906.0,0,0,0,0,0,0,0,
3910.0,0,0,0,0,0,0,0,
3914.0,0,0,0,0,0,0,0,
3918.0,0,0,0,0,0,0,0,
3922.0,0,0,0,0,0,0,0,
3926.0,0,0,0,0,0,0,0,
3930.0,0,0,0,0,0,0,0,
3934.0,0,0,0,0,0,0,0,
3938.0,0,0,0,0,0,0,0,
3942.0,0,0,0,0,0,0,0,
3946.0,0,0,0,0,0,0,0,
3950.0,0,0,0,0,0,0,0,
3954.0,0,0,0,0,0,0,0,
3958.0,0,0,0,0,0,0,0,
3962.0,0,0,0,0,0,0,0,
3966.0,0,0,0,0,0,0,0,
3970.0,0,0,0,0,0,0,0,
3974.0,0,0,0,0,0,0,0,
3978.0,0,0,0,0,0,0,0,
3982.0,0,0,0,0,0,0,0,
3986.0,0,0,0,0,0,0,0,
3990.0,0,0,0,0,0,0,0,
3994.0,0,0,0,0,0,0,0,
3998.0,0,0,0,0,0,0,0,

Percentile,Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),Diffusion Coefficient (E4 nm²/s),
0,156.0,128.0,120.0,144.0,140.0,
1,184.9,190.2,209.7,179.4,224.8,
2,241.1,202.6,222.3,206.9,235.9,
3,259.0,242.0,239.6,270.3,242.5,
4,269.4,249.9,289.1,288.1,248.1,
5,277.9,256.9,300.8,298.0,253.2,
6,285.5,307.8,307.3,305.3,258.3,
7,292.5,325.5,312.2,311.4,263.7,
8,299.1,330.5,316.3,316.9,270.0,
9,305.6,333.9,320.0,322.1,277.4,
10,312.0,336.7,323.4,327.3,287.1,
11,318.4,339.0,326.8,332.7,299.9,
12,324.9,341.3,330.2,338.6,316.3,
13,331.6,343.4,333.7,345.0,335.1,
14,338.7,345.6,337.5,352.4,354.5,
15,346.2,347.7,341.7,360.9,372.6,
16,354.3,350.1,346.7,370.6,388.7,
17,363.2,352.6,352.8,380.9,402.9,
18,372.6,355.4,361.3,391.3,415.7,
19,382.3,359.0,374.3,401.1,427.3,
20,391.9,363.7,393.5,410.3,437.7,
21,401.0,371.9,413.0,418.9,447.1,
22,409.3,402.9,427.9,427.1,455.6,
23,417.0,440.7,439.8,435.0,463.2,
24,424.2,453.9,450.2,442.9,470.3,
25,430.8,462.6,460.1,450.7,476.8,
26,437.1,469.5,470.0,458.7,482.9,
27,443.2,475.6,480.2,466.8,488.6,
28,449.1,481.2,491.0,475.0,494.1,
29,454.9,486.6,502.2,483.4,499.3,
30,460.6,492.0,513.4,491.8,504.4,
31,466.3,497.4,524.1,500.2,509.3,
32,472.0,502.9,533.7,508.4,514.2,
33,477.8,508.6,542.4,516.4,518.9,
34,483.6,514.6,550.1,524.0,523.7,
35,489.4,521.0,556.9,531.1,528.3,
36,495.3,527.8,563.2,537.9,533.0,
37,501.3,534.9,568.8,544.3,537.7,
38,507.3,542.5,574.1,550.3,542.5,
39,513.3,550.4,579.0,556.0,547.2,
40,519.3,558.5,583.6,561.4,552.1,
41,525.3,566.7,588.0,566.6,556.9,
42,531.3,574.9,592.2,571.5,561.9,
43,537.4,583.0,596.3,576.2,566.9,
44,543.4,590.9,600.2,580.8,572.0,
45,549.5,598.7,603.9,585.2,577.1,
46,555.6,606.3,607.6,589.5,582.3,
47,561.8,613.7,611.3,593.7,587.6,
48,568.0,620.9,614.8,597.9,592.9,
49,574.4,627.9,618.3,602.0,598.2,
50,581.0,634.7,621.8,606.0,603.5,
51,587.7,641.3,625.2,609.9,608.9,
52,594.7,647.7,628.6,613.9,614.2,
53,601.9,653.9,631.9,617.8,619.6,
54,609.4,659.9,635.3,621.8,624.8,
55,617.1,665.6,638.6,625.7,630.1,
56,625.0,671.2,642.0,629.6,635.3,
57,633.1,676.5,645.3,633.6,640.5,
58,641.3,681.6,648.6,637.6,645.5,
59,649.5,686.5,652.0,641.6,650.6,
60,657.6,691.3,655.4,645.6,655.6,
61,665.5,695.8,658.7,649.7,660.5,
62,673.1,700.2,662.1,653.9,665.5,
63,680.5,704.5,665.5,658.1,670.3,
64,687.4,708.5,669.0,662.4,675.2,
65,694.1,712.5,672.5,666.7,680.0,
66,700.4,716.4,676.0,671.1,684.8,
67,706.4,720.1,679.5,675.6,689.6,
68,712.2,723.7,683.1,680.1,694.3,
69,717.6,727.3,686.8,684.8,699.1,
70,722.9,730.7,690.5,689.5,704.0,
71,727.9,734.1,694.2,694.3,708.8,
72,732.8,737.5,698.0,699.2,713.7,
73,737.5,740.8,701.9,704.1,718.6,
74,742.1,744.1,705.9,709.2,723.6,
75,746.5,747.3,709.9,714.3,728.7,
76,750.9,750.5,714.1,719.6,733.8,
77,755.2,753.7,718.3,724.9,739.1,
78,759.4,756.9,722.7,730.4,744.4,
79,763.6,760.0,727.2,736.0,750.0,
80,767.8,763.2,731.8,741.7,755.6,
81,772.0,766.4,736.7,747.6,761.5,
82,776.2,769.7,741.7,753.6,767.5,
83,780.4,772.9,746.9,759.8,773.8,
84,784.6,776.3,752.3,766.2,780.3,
85,789.0,779.7,758.1,772.9,787.2,
86,793.4,783.1,764.2,779.8,794.4,
87,797.9,786.7,770.7,787.1,802.0,
88,802.6,790.4,777.6,794.8,810.1,
89,807.5,794.3,785.1,803.0,818.8,
90,812.6,798.3,793.3,811.8,828.1,
91,818.0,802.5,802.4,821.4,838.4,
92,823.7,807.0,812.7,831.9,849.7,
93,830.0,811.9,824.5,843.6,862.4,
94,836.9,817.3,838.5,857.0,877.0,
95,844.7,823.3,855.8,872.6,894.1,
96,853.8,830.2,878.5,891.3,914.9,
97,865.0,838.6,911.6,915.0,941.9,
98,879.9,849.5,968.5,947.0,980.1,
99,903.8,866.2,1091.7,997.3,1046.5,
100,1320.0,1068.0,1604.0,1648.0,1996.0,
,,,,,,
Weighting,Surface Area,
Filename,EMT4 d200 2021-04-01 16-51-06,EMT4 d200 2021-04-01 16-52-19,EMT4 d200 2021-04-01 16-53-33,EMT4 d200 2021-04-01 16-54-46,EMT4 d200 2021-04-01 16-55-59,Average,Standard Error,
Mean,685.5,687.3,699.6,690.4,708.8,694.3,4.4,
Mode,780.3,765.9,674.2,651.2,722.1,718.7,25.1,
SD,152.8,135.1,176.1,161.5,175.6,160.2,7.7,
D10,458.6,489.3,503.8,479.4,497.6,485.8,7.9,
D50,729.2,726.9,689.4,691.7,709.8,709.4,8.4,
D90,847.1,821.3,890.7,890.3,920.7,874.0,17.6,
Valid Tracks,1476.0,1368.0,1499.0,1350.0,1430.0,,,
Graph Data,
Bin centre (E4 nm²/s),Surface area conc. (nm² / ml),Surface area conc. (nm² / ml),Surface area conc. (nm² / ml),Surface area conc. (nm² / ml),Surface area conc. (nm² / ml),Surface area average,Standard Error,
2.0,0,0,0,0,0,0,0,
6.0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,
30.0,0,0,0,0,0,0,0,
34.0,0,0,0,0,0,0,0,
38.0,0,0,0,0,0,0,0,
42.0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,
70.0,0,0,0,0,0,0,0,
74.0,0,0,0,0,0,0,0,
78.0,0,0,0,0,0,0,0,
82.0,0,0,0,0,0,0,0,
86.0,0,0,0,0,0,0,0,
90.0,0,0,0,0,0,0,0,
94.0,0,0,0,0,0,0,0,
98.0,0,0,0,0,0,0,0,
102.0,0,0,0,0,0,0,0,
106.0,0,0,0,0,0,0,0,
110.0,0,0,0,0,0,0,0,
114.0,0,0,0,0,0,0,0,
118.0,0,0,14,0,0,3,3,
122.0,0,0,162595,0,0,32519,32519,
126.0,0,27691,110559743,0,0,22117487,22110565,
130.0,0,1875274423,6305515283,0,0,1636157941,1222520207,
134.0,0,90878486846,42909270752,2,3,26757551520,18055846797,
138.0,0,16510867458,50132228306,195,681,13328619328,9740607253,
142.0,0,70343547,14647245823,14971,71008,2943535070,2925959372,
146.0,0,52866,1584203477,679638,3202578,317627712,316644482,
150.0,8,54,95484365,17109089,65525106,35623724,19181079,
154.0,4069,0,4868177,236710857,648907842,178098189,126202673,
158.0,727880,0,314097,1848516736,3346458697,1039203482,678825500,
162.0,45257508,0,36411,8551084573,9720383654,3663352429,2241742613,
166.0,1033033683,4,9761,24900004110,17292225082,8645054528,5226918655,
170.0,9467726759,341,6801,48826343713,20622291485,15783273820,9092221769,
174.0,38929397016,43182,11961,69175864133,18190231211,25259109500,13117868688,
178.0,81386474764,4115727,45578,75979277108,13196732763,34113329188,18374121007,
182.0,99019164477,196019117,299952,69239724948,8797734565,35450588612,20484935730,
186.0,80745732999,3775879407,2661833,55740650270,6001512367,29253287375,16429234312,
190.0,50887559939,27663886516,25402340,41888072106,4588520294,25010688239,10007066232,
194.0,28404917040,81215946540,217431659,30757600442,4173145698,28953808276,14447744846,
198.0,15844838587,109776116111,1467321251,22860410987,4599769346,30909691256,20088204015,
202.0,9714480429,83525162930,7215452270,17633830517,6025023779,24822789985,14814326007,
206.0,6965260194,45281719687,24945094412,14341301920,8971750801,20101025403,7025367836,
210.0,5997722095,22197957039,60539496922,12397300913,14417276322,23109950658,9708126709,
214.0,6171633660,12106089521,105680549159,11415034696,23854037408,31845468889,18683781215,
218.0,7381089294,8511548102,138456212772,11168612118,39198699001,40943232257,25076467402,
222.0,9859332291,8279017609,143676829899,11545922684,62431958210,47158612139,26191758492,
226.0,14100230786,11063587350,125300123119,12511729262,94952080353,51585550174,24380767344,
230.0,20787524701,18942194873,97457459350,14081065307,136795317525,57612712351,25103781077,
234.0,30662116429,37284063956,71444188462,16299202013,186027821456,68343478463,30783435459,
238.0,44317836541,74803767501,51775549834,19226004930,238645410485,85753713858,39238473363,
242.0,61990781640,137078612853,38529968569,22925517378,289172992840,109939574656,48903481648,
246.0,83446820853,210963713371,30262746847,27464062209,331865841964,136800637049,59034750108,
250.0,108032168944,259218120970,25522229575,32920449205,362113933536,157561380446,66181070468,
254.0,134858328493,250240589234,23301472946,39409393450,377519139404,165065784705,66779605574,
258.0,163022798051,192683593180,23053425833,47115160468,378255196896,160826034886,63327176254,
262.0,191769624156,123195004829,24612125118,56329123237,366657539154,152512683299,60773548101,
266.0,220549484742,69297776372,28140452361,67483882981,346316843826,146357688056,59842588765,
270.0,248996066502,36687599985,34131158538,81177041012,321086029323,144415579072,59125548594,
274.0,276861997885,19592235153,43459089116,98177047164,294326817984,146483437460,58268831763,
278.0,303953957871,11252376902,57472297236,119399798473,268526661451,152121018387,57652644368,
282.0,330088820959,7329281014,78095767309,145838594150,245243005177,161319093722,57621642674,
286.0,355074991174,5623953427,107893946873,178426182845,225248437045,174453502273,58375346175,
290.0,378711987760,5190294893,149996591250,217813669645,208750675103,192092643730,60195683560,
294.0,400797672361,5780106866,207751583998,264074988168,195603587225,214801587723,63690916435,
298.0,421134374827,7670167988,283968086918,316389389284,185471635427,242926730889,69816136324,
302.0,439529917294,11822901193,379713459888,372805385935,177941998410,276362732544,79458810617,
306.0,455794613216,20448110227,492868312389,430217785482,172593933717,314384551006,92675187442,
310.0,469738837058,38136267468,616971423196,484659548400,169038664538,355708948132,108071123811,
314.0,481176764036,73614199554,741098726924,531909523531,166940993053,398948041419,122714463144,
318.0,489940353544,141430332648,851347330271,568279702794,166030021318,443405548115,132721843318,
322.0,495904309919,261220252089,933835169152,591344629188,166102961007,489681464271,135008186736,
326.0,499018752309,450720820540,978266470562,600377002392,167023838499,539081376860,131240259427,
330.0,499342965157,710922363873,980631580512,596365077987,168717957698,591195989045,132843115964,
334.0,497072031839,1010356614663,943924174194,581648829494,171162882040,640832906446,153813517510,
338.0,492549027899,1284236421403,876716885091,559337458539,174376949369,677443348460,188297436079,
342.0,486258629579,1458551554181,790407134815,532707570901,178406549958,689266287887,215491264891,
346.0,478802503875,1487139194822,696346335270,504734181426,183313392977,670067121674,220129927241,
350.0,470861197966,1374120423985,603794732811,477820501039,189162768976,623151924955,199623228012,
354.0,463150029253,1165817155891,519037521386,453714868798,196013505019,559546616070,161532340062,
358.0,456376939692,922581336275,445472782791,433559642332,203910034985,492380147215,117312499825,
362.0,451208569759,692930736565,384247717082,418007908152,212876842074,431854354726,77118327871,
366.0,448247791997,502943191592,335046303633,407356489979,222915468675,383301849175,48560807640,
370.0,448022732021,359117332322,296780392970,401663536733,234004268471,347917652503,37832762402,
374.0,450984790591,256545477066,268087100870,400836644427,246101017995,324511006190,42292030977,
378.0,457511800359,186175765394,247633630386,404689460702,259148351810,311031801730,51248608468,
382.0,467912201018,139062780128,234273555663,412971226387,273081726092,305460297858,59897111230,
386.0,482426729581,108055699286,227105157401,425376379732,287839291854,306160651571,67495605634,
390.0,501225265393,88040931858,225472350986,441541864652,303372752253,311930633028,74265200246,
394.0,524397869372,75609641705,228934859259,461039273608,319658078786,321927944546,80520682079,
398.0,551940530316,68614709666,237222492558,483367964904,336704934859,335570126461,86486730818,
402.0,583737547440,65798640621,250180450078,507953981881,354563818936,352446887791,92278911144,
406.0,619543701967,66532508250,267708319225,534157973415,373330254898,372254551551,97918762634,
410.0,658970224378,70652340770,289694241424,561293406498,393145744583,394751191531,103350764868,
414.0,701478837933,78365915208,315946782348,588654331786,414195564307,419728286317,108454797534,
418.0,746387668597,90203099397,346129583222,615550094256,436703757438,446994840582,113054631068,
422.0,792891482618,106985106854,379706871901,641343004038,460925809583,476370454999,116925066529,
426.0,840096660950,129788893342,415910117144,665484364288,487139494526,507683906050,119801578880,
430.0,887068874352,159883085592,453736176025,687544501734,515634284810,540773384503,121397528175,
434.0,932889078651,198614089147,491984223903,707233468577,546699585869,575484089230,121434755636,
438.0,976711739774,247228946071,529332473073,724410616124,580611934189,611659141846,119692788273,
442.0,1017818538761,306637635428,564447334527,739082925185,617621243858,649121535552,116079227758,
446.0,1055661364211,377141000980,596109532452,751393471646,657936219519,687648317761,110719013447,
450.0,1089890038019,458175467601,623336421131,761602459845,701709183372,726942713994,104052603457,
454.0,1120362548139,548141922097,645479391258,770063761977,749020775209,766613679736,96918290324,
458.0,1147138056261,644383026173,662280219328,777199883520,799865245056,806173286068,90558690031,
462.0,1170455106504,743346032864,673879095926,783477854054,854137321579,845059082185,86430714109,
466.0,1190698928309,840922467373,680777159111,789387885177,911621850838,882681658162,85710313933,
470.0,1208362357721,932907059193,683764750594,795425904890,971987503567,918489515193,88695133031,
474.0,1224004753913,1015484475585,683831280307,802080397656,1034785797449,952037340982,94673305495,
478.0,1238212563350,1085646351396,682072966305,809823429748,1099456445355,983042351231,102415581026,
482.0,1251564145840,1141463792178,679611615783,819105351898,1165339620108,1011416905161,110759553941,
486.0,1264600377367,1182181622972,677532616791,830352441464,1231695152813,1037272442281,118891858399,
490.0,1277801575981,1208144457057,676845079078,843966648081,1297728018260,1060897155691,126367122989,
494.0,1291570571480,1220597470306,678462807088,860326605274,1362618794229,1082715249675,133014058085,
498.0,1306221293634,1221419759258,683202070067,879789131352,1425557207756,1103237892413,138819738643,
502.0,1321972066291,1212846037633,691790945783,902690538234,1485776488446,1123015215277,143830886884,
506.0,1338942809737,1197218862733,704885001486,929347177191,1542586099419,1142595990113,148086762594,
510.0,1357155500483,1176795648596,723084772267,960054765136,1595400535563,1162498244409,151586249145,
514.0,1376537445623,1153618128973,746951490329,995086150421,1643762249630,1183191092995,154284092335,
518.0,1396927136657,1129439850636,777018528671,1034687294605,1687357334100,1205086028934,156107091468,
522.0,1418082607904,1105700484069,813796909682,1079071370497,1726023269122,1228534928255,156980612176,
526.0,1439692305758,1083533445173,857773963838,1128411011714,1759748751347,1253831895566,156858184778,
530.0,1461388461787,1063794081508,909404842652,1182828898069,1788666257935,1281216508390,155750397987,
534.0,1482762856206,1047098045426,969097154130,1242387024054,1813038506129,1310876717189,153752171127,
538.0,1503384674622,1033862349000,1037189550991,1307075169425,1833240300320,1342950408872,151068774910,
542.0,1522819930031,1024344287008,1113925684878,1376799260855,1849737403481,1377525313250,148040013569,
546.0,1540651682823,1018675597759,1199425526158,1451370465968,1863064042364,1414637463014,145158063963,
550.0,1556500087825,1016890824764,1293656580424,1530495975511,1873800488944,1454268791494,143067193099,
554.0,1570041169845,1018949899026,1396407920175,1613772484121,1882551897956,1496344674225,142525367893,
558.0,1581023209133,1024755591343,1507270093072,1700683354330,1889929267792,1540732303134,144308333547,
562.0,1589279720878,1034166802657,1625623780539,1790600327082,1896533070896,1587240740410,149061239600,
566.0,1594738234283,1047008766644,1750639517973,1882790419031,1902939802932,1635623348173,157149146568,
570.0,1597424393504,1063081206373,1881289868213,1976428329022,1909691449458,1685583049314,168581909434,
574.0,1597461275872,1082165366386,2016374251239,2070614283858,1917287676484,1736780570768,183047988395,
578.0,1595064204747,1104030666350,2154555324982,2164396820535,1926180419896,1788845487302,200020736106,
582.0,1590531677215,1128441514978,2294404569829,2256799572170,1936770474408,1841389561720,218873272515,
586.0,1584233290767,1155164600804,2434453738312,2346850745911,1949405657553,1894021606669,238963071115,
590.0,1576595711919,1183976755753,2573248238262,2433613698709,1964380137792,1946362908487,259680919144,
594.0,1568087774512,1214673285031,2709398401883,2516216866894,1981934557704,1998062177205,280474575537,
598.0,1559205733354,1247076488722,2841624952251,2593881308669,2002256643435,2048809025286,300858310179,
602.0,1550459550483,1281043981362,2968795734017,2665944276649,2025482061639,2098345120830,320415499613,
606.0,1542360884957,1316476355128,3089951792028,2731877532919,2051695358230,2146472384652,338797828918,
610.0,1535413223758,1353323733487,3204322000312,2791299518009,2080930884058,2193057871925,355722544436,
614.0,1530104359232,1391590820104,3311326510337,2843980942442,2113173677271,2238035261877,370968262999,
618.0,1526901210113,1431340150279,3410570178948,2889843836051,2148360327789,2281403140636,384369543606,
622.0,1526246812992,1472693381054,3501827775890,2928954519163,2186379894204,2323220476661,395810409287,
